Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
0,0.07530136406421661,0.07393534481525421,1.001366,1.0013674,0.6932790875434875,0.6982194781303406,0.38363305
10,0.12171510607004166,0.13410374522209167,0.98761135,0.9876161,6.92676854133606,6.916833996772766,0.37814298
20,0.1739489585161209,0.16794487833976746,1.0060041,1.0060152,6.915961027145386,6.8965612053871155,0.3782117
30,0.2131834775209427,0.16026240587234497,1.052921,1.0529351,6.900813937187195,6.8381874561309814,0.3779351
40,0.2199912965297699,0.1473170667886734,1.0726743,1.0726912,6.882735729217529,6.630991041660309,0.37771282
50,0.20578017830848694,0.15600094199180603,1.0497792,1.0498041,6.868718981742859,6.37136048078537,0.37762052
60,0.20028910040855408,0.15029680728912354,1.0499922,1.0500271,6.852657198905945,6.493110656738281,0.37749618
70,0.20530879497528076,0.1525273472070694,1.0527815,1.0528527,6.847501277923584,6.929528594017029,0.37737632
80,0.2067183256149292,0.1487073451280594,1.058011,1.058125,6.874860346317291,6.928818881511688,0.37725037
90,0.20515210926532745,0.14719535410404205,1.0579567,1.058137,6.916115641593933,7.123622179031372,0.3771553
100,0.2036648690700531,0.14541378617286682,1.0582511,1.058529,6.957570910453796,7.2682254910469055,0.37712392
110,0.20550262928009033,0.14253593981266022,1.0629667,1.063331,6.970156013965607,7.284900546073914,0.37708804
120,0.20453640818595886,0.14729519188404083,1.0572412,1.0576607,6.964698314666748,7.272008061408997,0.3771558
130,0.21604256331920624,0.1457134187221527,1.0703292,1.0708307,6.953692018985748,7.221780776977539,0.37717503
140,0.20403246581554413,0.14368630945682526,1.0603461,1.0608801,6.944485008716583,7.1516640186309814,0.37711605
150,0.20175927877426147,0.13618703186511993,1.0655723,1.066045,6.938762128353119,7.082441091537476,0.3771982
160,0.19960232079029083,0.14573073387145996,1.0538716,1.0543643,6.9310848116874695,7.029023587703705,0.37718183
170,0.20152127742767334,0.14182478189468384,1.0596964,1.0602334,6.929998934268951,6.9470285177230835,0.37709177
180,0.20067520439624786,0.14271122217178345,1.057964,1.0585234,6.920085251331329,6.909187972545624,0.37707248
190,0.19948653876781464,0.13661465048789978,1.0628719,1.0634965,6.912810802459717,6.861770391464233,0.37711987
200,0.19817236065864563,0.1390714943408966,1.0591009,1.0597222,6.905174016952515,6.868423223495483,0.3771798
210,0.20306967198848724,0.14058108627796173,1.0624886,1.0632939,6.903691649436951,6.872641444206238,0.37710527
220,0.20340465009212494,0.1382974237203598,1.0651072,1.0658649,6.903000354766846,6.908333599567413,0.3771633
230,0.21944019198417664,0.13867707550525665,1.0807631,1.0815033,6.90115088224411,6.920867085456848,0.3771937
240,0.20995107293128967,0.1407771110534668,1.0691739,1.0699767,6.900503516197205,6.954185843467712,0.3771825
250,0.19918644428253174,0.13918405771255493,1.0600024,1.0607026,6.897861123085022,6.961501836776733,0.37732458
260,0.20954976975917816,0.13924048840999603,1.0703093,1.0709428,6.895483136177063,6.968463242053986,0.37734234
270,0.20457102358341217,0.142842635512352,1.0617284,1.062509,6.889714360237122,6.973219513893127,0.3773148
280,0.2058970183134079,0.13977935910224915,1.0661176,1.0668793,6.884267568588257,6.970221102237701,0.37737125
290,0.2082645297050476,0.1371924877166748,1.071072,1.0717252,6.881712079048157,6.978810966014862,0.377423
300,0.21159440279006958,0.13934817910194397,1.0722462,1.0728488,6.8738715052604675,6.979772627353668,0.37739897
310,0.2086179256439209,0.13676971197128296,1.0718483,1.0725439,6.868747532367706,6.998577356338501,0.3774792
320,0.20100295543670654,0.13837769627571106,1.0626253,1.0633167,6.859561800956726,7.014093995094299,0.3774529
330,0.19482776522636414,0.13590508699417114,1.0589226,1.0594647,6.853235125541687,7.034501373767853,0.37750912
340,0.19225658476352692,0.14102056622505188,1.051236,1.0518303,6.851238310337067,7.042427659034729,0.37744522
350,0.20141437649726868,0.1380086988210678,1.0634056,1.0640856,6.843737363815308,7.051115572452545,0.37749606
360,0.20121946930885315,0.14011448621749878,1.061105,1.0617865,6.837356328964233,7.070212781429291,0.3774661
370,0.1966530680656433,0.13758030533790588,1.0590727,1.0597242,6.8316956758499146,7.099315285682678,0.37752023
380,0.19776064157485962,0.14338362216949463,1.054377,1.0550613,6.827794015407562,7.111557126045227,0.37745517
390,0.19930166006088257,0.13957086205482483,1.0597308,1.0604088,6.827128887176514,7.115169823169708,0.3775041
400,0.18652841448783875,0.14170685410499573,1.0448215,1.0453658,6.8231401443481445,7.1148762702941895,0.377465
410,0.19780279695987701,0.13518126308918,1.0626216,1.0632014,6.818274557590485,7.1129008531570435,0.3775807
420,0.19568924605846405,0.1381051391363144,1.057584,1.0582142,6.813892126083374,7.104057550430298,0.37752244
430,0.19353263080120087,0.13629256188869476,1.05724,1.0577441,6.806632816791534,7.141542732715607,0.37755838
440,0.20004019141197205,0.1401616930961609,1.0598785,1.0605278,6.795126438140869,7.141959190368652,0.37752286
450,0.1956305205821991,0.1395658254623413,1.0560647,1.0566674,6.796381056308746,7.121404051780701,0.37752587
460,0.19722241163253784,0.14382508397102356,1.0533973,1.0541115,6.786750912666321,7.162409007549286,0.3775126
470,0.20146213471889496,0.13942565023899078,1.0620365,1.0626848,6.779754638671875,7.160108268260956,0.3775125
480,0.19144155085086823,0.14240066707134247,1.0490409,1.0497391,6.768109500408173,7.170667886734009,0.3774928
490,0.1911468356847763,0.1350294053554535,1.0561174,1.0568066,6.772022068500519,7.186188280582428,0.37760895
500,0.18936756253242493,0.13844658434391022,1.050921,1.0515612,6.757871091365814,7.179619193077087,0.37753704
510,0.18656128644943237,0.1383255273103714,1.0482358,1.0488926,6.752060234546661,7.20690131187439,0.3775459
520,0.18810132145881653,0.137128546833992,1.0509727,1.0516906,6.744312882423401,7.210049271583557,0.37758875
530,0.1866825819015503,0.1397918462753296,1.0468907,1.0475814,6.735230326652527,7.239748418331146,0.3775401
540,0.1918155699968338,0.13585729897022247,1.0559583,1.0566761,6.730538547039032,7.25704151391983,0.37761036
550,0.19591131806373596,0.146825909614563,1.0490854,1.0498497,6.720118224620819,7.278706669807434,0.3775239
560,0.20114567875862122,0.14336340129375458,1.0577823,1.0585767,6.721829056739807,7.284386157989502,0.37757275
570,0.1936241090297699,0.13799166679382324,1.0556325,1.0561547,6.722146689891815,7.301362097263336,0.3775391
580,0.1912541538476944,0.14138081669807434,1.0498734,1.0506314,6.717893123626709,7.289532005786896,0.37760818
590,0.19344167411327362,0.13710874319076538,1.056333,1.0569578,6.710785388946533,7.32720023393631,0.37758517
600,0.19459249079227448,0.13837550580501556,1.056217,1.0568526,6.707452893257141,7.371715426445007,0.37756348
610,0.19125741720199585,0.14403776824474335,1.0472196,1.0480307,6.712458252906799,7.350757539272308,0.37760285
620,0.186675027012825,0.13971222937107086,1.0469627,1.0477731,6.705284774303436,7.385786831378937,0.3776351
630,0.18144971132278442,0.1398645043373108,1.0415852,1.0422308,6.7159663438797,7.3830695152282715,0.37756437
640,0.18062488734722137,0.14100439846515656,1.0396205,1.0403334,6.714738130569458,7.37556254863739,0.3776122
650,0.17610888183116913,0.14155340194702148,1.0345554,1.0353699,6.715587317943573,7.384552597999573,0.37769097
660,0.17426253855228424,0.14852797985076904,1.0257345,1.0264466,6.720815896987915,7.413427352905273,0.3776023
670,0.1818571239709854,0.14292897284030914,1.0389282,1.0395856,6.718396842479706,7.414501070976257,0.3775545
680,0.18800964951515198,0.1411455124616623,1.0468642,1.047484,6.718897998332977,7.428481817245483,0.37752727
690,0.1934301257133484,0.13674187660217285,1.0566883,1.0573037,6.719484210014343,7.409318387508392,0.377585
700,0.17468102276325226,0.13200944662094116,1.0426716,1.0432172,6.716521620750427,7.432226061820984,0.37771297
710,0.18098235130310059,0.13491858541965485,1.0460638,1.0467122,6.710215270519257,7.430285930633545,0.37765285
720,0.19251945614814758,0.14064465463161469,1.0518748,1.052486,6.713003873825073,7.438955366611481,0.37751797
730,0.1953541785478592,0.1429348886013031,1.0524193,1.0532231,6.709577023983002,7.446936726570129,0.37758315
740,0.19371120631694794,0.1419241577386856,1.051787,1.052449,6.709717333316803,7.440516352653503,0.3775413
