Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
0,0.07640118151903152,0.04643736779689789,1.0299639,1.0299639,0.6930970549583435,0.6999021172523499,0.40525562
10,0.01460507046431303,0.06277922540903091,0.95182586,0.9518271,6.927805721759796,6.938248991966248,0.4047791
20,0.013728263787925243,0.05990542471408844,0.95382285,0.9538283,6.921529471874237,6.912259101867676,0.40453014
30,0.03529062122106552,0.06156693398952484,0.9737237,0.9737486,6.91231644153595,6.914605796337128,0.40402997
40,0.03189593181014061,0.059585440903902054,0.9723105,0.9724415,6.8979005217552185,6.84376323223114,0.4029904
50,0.037706129252910614,0.05525665730237961,0.9824495,0.98300993,6.891590714454651,6.628520607948303,0.4014064
60,0.048122797161340714,0.0465775802731514,1.0015452,1.002448,6.902463316917419,6.468143045902252,0.40071133
70,0.04136564955115318,0.04215726628899574,0.9992084,1.0001911,6.908612370491028,6.792370438575745,0.40040684
80,0.042440786957740784,0.03667357191443443,1.0057672,1.0067279,6.924192726612091,7.152289152145386,0.40037635
90,0.022917240858078003,0.019771816208958626,1.0031455,1.0038065,6.933414161205292,7.111974060535431,0.40215468
100,0.029633091762661934,0.03069286048412323,0.9989402,0.99987155,6.935119092464447,7.155669331550598,0.40080562
110,0.012807976454496384,0.019233517348766327,0.99357444,0.99410623,6.933574914932251,7.137352228164673,0.40229756
120,0.03857908025383949,0.024130648002028465,1.0144484,1.0152433,6.931489050388336,7.11924684047699,0.401778
130,0.03388460353016853,0.025627698749303818,1.0082569,1.0089825,6.9251463413238525,7.056505620479584,0.40179595
140,0.016953809186816216,0.016230352222919464,1.0007235,1.0010722,6.921251893043518,7.045110881328583,0.4033313
150,0.049459267407655716,0.029155420139431953,1.0203038,1.0212364,6.9184646010398865,7.01438307762146,0.40162352
160,0.03501660004258156,0.041241392493247986,0.9937752,0.99490213,6.914169073104858,6.988497316837311,0.40071204
170,0.0280705988407135,0.023086462169885635,1.0049841,1.0055627,6.91031277179718,6.980094015598297,0.40248334
180,0.04746440425515175,0.03992488607764244,1.0075395,1.008637,6.9068867564201355,6.979849636554718,0.40109044
190,0.037632785737514496,0.03003525547683239,1.0075976,1.0083784,6.902311980724335,6.995483040809631,0.40187144
200,0.02668721415102482,0.037396881729364395,0.9892903,0.9900598,6.89873594045639,6.992556393146515,0.40148368
210,0.06155878305435181,0.05465596541762352,1.0069028,1.0082964,6.891911506652832,7.003086864948273,0.40109563
220,0.03591124713420868,0.03632761165499687,0.99958366,1.0002307,6.88835334777832,7.009110689163208,0.40197882
230,0.05424364283680916,0.05109163001179695,1.003152,1.0041431,6.883837044239044,7.0176722407341,0.40160492
240,0.028451861813664436,0.03950139880180359,0.9889505,0.9895055,6.880735695362091,7.036958992481232,0.40228647
250,0.05387101322412491,0.043357737362384796,1.0105133,1.0112027,6.875951528549194,7.038212537765503,0.40227416
260,0.02956620790064335,0.03834846615791321,0.99121773,0.9916442,6.870198667049408,7.030721843242645,0.4028159
270,0.035097040235996246,0.05097721889615059,0.98411983,0.9847236,6.865297019481659,7.051026880741119,0.40259704
280,0.03313635289669037,0.05482237786054611,0.978314,0.97895116,6.8589800000190735,7.042928040027618,0.40279645
290,0.031176667660474777,0.05802377313375473,0.9731529,0.9738947,6.851151525974274,7.06922459602356,0.4028003
300,0.05569387599825859,0.046334587037563324,1.0093592,1.0099496,6.843429267406464,7.075994491577148,0.40313056
310,0.03699375316500664,0.06786318868398666,0.9691306,0.9700374,6.836680233478546,7.087023615837097,0.40313527
320,0.03456950932741165,0.02905895560979843,1.0055106,1.0057822,6.828234314918518,7.121897995471954,0.4042792
330,0.02837798371911049,0.05395231768488884,0.9744257,0.97500414,6.825129330158234,7.1153552532196045,0.40326446
340,0.042448341846466064,0.05531793460249901,0.9871304,0.98776925,6.817239463329315,7.106572151184082,0.40328026
350,0.055582445114851,0.07097797840833664,0.9846045,0.98555124,6.815989434719086,7.126909554004669,0.4035079
360,0.034505993127822876,0.03183036297559738,1.0026757,1.0029047,6.80528336763382,7.147153437137604,0.40451878
370,0.04845987632870674,0.07043405622243881,0.9780258,0.97895414,6.802339613437653,7.141522586345673,0.403545
380,0.05215871334075928,0.06471818685531616,0.9874405,0.9882476,6.791980624198914,7.185303032398224,0.40342936
390,0.043538227677345276,0.056557632982730865,0.9869806,0.9875753,6.783540308475494,7.186331152915955,0.4034614
400,0.06558903306722641,0.025874756276607513,1.0397143,1.0400684,6.782817244529724,7.172908782958984,0.40510127
410,0.04300769791007042,0.0467890202999115,0.9962187,0.99665207,6.774458944797516,7.174724876880646,0.4037018
420,0.06691410392522812,0.05917951837182045,1.0077345,1.0084891,6.767039179801941,7.2372130155563354,0.4035353
430,0.0422331802546978,0.06388158351182938,0.97835153,0.9791008,6.762853503227234,7.158757507801056,0.40351024
440,0.05869805067777634,0.05391116067767143,1.0047868,1.0053996,6.750064432621002,7.22041118144989,0.40357795
450,0.07217703759670258,0.04812219738960266,1.0240549,1.0246564,6.73634546995163,7.189654350280762,0.4037663
460,0.02867256850004196,0.053913772106170654,0.9747588,0.9752863,6.729113340377808,7.234924614429474,0.40354374
470,0.037241045385599136,0.07157756388187408,0.9656635,0.9665582,6.724225699901581,7.274392247200012,0.4036859
480,0.0016882395138964057,0.04802863299846649,0.9536596,0.95408994,6.715859651565552,7.257922291755676,0.40368435
490,0.007580422330647707,0.05259367823600769,0.95498675,0.9555042,6.703732967376709,7.327979207038879,0.40355602
500,0.013078835792839527,0.048399668186903,0.9646792,0.9651035,6.695156931877136,7.288380742073059,0.40367565
510,0.027304239571094513,0.05377490818500519,0.97352934,0.97404945,6.684748351573944,7.320094704627991,0.4035516
520,0.00954347476363182,0.05205791816115379,0.95748556,0.95799637,6.677018404006958,7.344575464725494,0.4035615
530,-0.00022013441775925457,0.0395045131444931,0.96027535,0.9605899,6.670584082603455,7.334053575992584,0.40405953
540,-5.3190837206784636e-05,0.030712949112057686,0.9692339,0.9694304,6.682380437850952,7.401961922645569,0.40467486
550,-0.00030838424572721124,0.052953097969293594,0.94673854,0.94729686,6.6743698716163635,7.397288203239441,0.4035306
560,-0.0003177103935740888,0.045341357588768005,0.95434093,0.9547513,6.676530480384827,7.405222833156586,0.4037648
570,-0.00094418233493343,0.016832495108246803,0.9822233,0.9822929,6.669014930725098,7.419369757175446,0.40607157
580,-0.000908458314370364,0.01859149895608425,0.98050004,0.9805803,6.668498516082764,7.489622056484222,0.40587845
590,-0.0006064313347451389,0.04900665581226349,0.95038694,0.9508689,6.669568181037903,7.490233838558197,0.4036274
600,-0.0012064867187291384,0.03164355829358101,0.96715,0.9673669,6.677120804786682,7.491255402565002,0.40457484
610,-0.0008846359560266137,0.0359119176864624,0.96320343,0.96348095,6.66566389799118,7.472655177116394,0.4042558
620,-0.0007163784466683865,0.033404771238565445,0.96587884,0.9661293,6.664920508861542,7.538984596729279,0.4044193
630,-0.0004956741468049586,0.05145692080259323,0.9480474,0.9486143,6.676294505596161,7.551402926445007,0.40353957
640,-0.0005172060918994248,0.06524171680212021,0.93424106,0.93515176,6.670839965343475,7.578837454319,0.4035021
650,-0.000617925834376365,0.04329494386911392,0.95608705,0.956514,6.677987813949585,7.560022950172424,0.40380725
660,-0.00097858184017241,0.03343005105853081,0.9655914,0.9658686,6.673640787601471,7.57977032661438,0.40437976
670,-0.0008142926380969584,0.043053340166807175,0.95613235,0.956563,6.66362464427948,7.564648509025574,0.40381628
680,-0.0006045034388080239,0.034577153623104095,0.96481836,0.9651274,6.6823954582214355,7.557741045951843,0.40427408
690,-0.0006710950401611626,0.03986474126577377,0.9594642,0.9598621,6.676378011703491,7.596343576908112,0.4039483
700,0.03271912410855293,0.033746298402547836,0.99897283,0.99929297,6.683684766292572,7.585597515106201,0.40436104
710,0.041031889617443085,0.034782785922288895,1.0062491,1.0066003,6.677093684673309,7.595353782176971,0.40429658
720,0.03294937312602997,0.03503379598259926,0.9979155,0.99825716,6.680352449417114,7.588945627212524,0.40426204
730,-0.0006401520222425461,0.0347021259367466,0.9646577,0.9649976,6.682724118232727,7.590883314609528,0.40422696
740,0.02332780323922634,0.04344046115875244,0.97988737,0.98036927,6.67939692735672,7.611588776111603,0.4037748
750,-0.0013056063326075673,0.030322236940264702,0.9683721,0.96866137,6.677765250205994,7.594023704528809,0.40451917
760,-0.0010884333169087768,0.04591531679034233,0.95299625,0.95354754,6.677870750427246,7.621777713298798,0.4036516
770,-0.0011709814425557852,0.04401593655347824,0.95481306,0.95533323,6.6824434995651245,7.596599817276001,0.40371913
780,-0.0010469245025888085,0.03287351876497269,0.96607953,0.9664139,6.683207750320435,7.630905091762543,0.4043205
790,0.05314501002430916,0.03481254354119301,1.0183325,1.0188091,6.6836777329444885,7.630513966083527,0.40427294
