Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
0,0.013805203139781952,0.13565945625305176,0.87814575,0.8781468,0.6961605548858643,0.7754172086715698,0.3980052
10,0.07448379695415497,0.13373184204101562,0.94075197,0.9407539,6.94823145866394,7.621289134025574,0.39769953
20,0.14376266300678253,0.13615787029266357,1.0076047,1.0076357,6.926016986370087,7.358449876308441,0.39753133
30,0.21818424761295319,0.1359127163887024,1.0822715,1.0824416,6.906442880630493,7.047312438488007,0.3970618
40,0.24820347130298615,0.12879660725593567,1.1194068,1.1200236,6.901267170906067,6.659529030323029,0.39596418
50,0.221344456076622,0.11661754548549652,1.1047269,1.1060706,6.925903260707855,6.31479811668396,0.3949426
60,0.2004963606595993,0.11667992919683456,1.0838164,1.085434,6.93895947933197,6.37426495552063,0.39448828
70,0.20757605135440826,0.1108880490064621,1.096688,1.0982416,6.930659532546997,6.811488032341003,0.3939102
80,0.202702134847641,0.11070849746465683,1.0919937,1.0936705,6.939985811710358,7.223774552345276,0.39368054
90,0.21242445707321167,0.10675874352455139,1.1056657,1.1074377,6.938902854919434,7.093391120433807,0.39354333
100,0.2001969963312149,0.10828442871570587,1.0919125,1.093869,6.939156711101532,7.136147677898407,0.39352378
110,0.20789508521556854,0.10748443752527237,1.1004107,1.1023651,6.941101551055908,7.101506590843201,0.39376003
120,0.19181212782859802,0.11885104328393936,1.0729611,1.0749273,6.935721755027771,7.1113885045051575,0.39416444
130,0.201700359582901,0.11120826005935669,1.0904921,1.0925431,6.933207988739014,7.0630940198898315,0.39398652
140,0.20948508381843567,0.09882747381925583,1.1106576,1.1124427,6.929922342300415,7.021836876869202,0.39417848
150,0.19931432604789734,0.12199028581380844,1.077324,1.0791689,6.926920831203461,6.997769832611084,0.3946808
160,0.20231986045837402,0.11144950985908508,1.0908704,1.0927988,6.9215370416641235,6.9525763392448425,0.39454213
170,0.19167520105838776,0.10305234789848328,1.0886228,1.0905452,6.91723757982254,6.935469269752502,0.3945319
180,0.2034710794687271,0.11990442126989365,1.0835667,1.085707,6.91205370426178,6.912399351596832,0.39504632
190,0.20520862936973572,0.10523045808076859,1.0999782,1.1017962,6.906072199344635,6.865179002285004,0.3947909
200,0.19735193252563477,0.12260758131742477,1.0747443,1.0768123,6.9027209877967834,6.899406313896179,0.39535335
210,0.20329855382442474,0.11652404069900513,1.0867745,1.088884,6.891783356666565,6.885523796081543,0.39513662
220,0.20285634696483612,0.11600922048091888,1.0868471,1.0891205,6.88709557056427,6.891522705554962,0.39514032
230,0.198147714138031,0.11455201357603073,1.0835958,1.0853951,6.881721138954163,6.930142164230347,0.39492106
240,0.19931714236736298,0.11111298203468323,1.0882041,1.0899609,6.877272844314575,6.921810209751129,0.3948637
250,0.19405341148376465,0.11224030703306198,1.0818131,1.0835925,6.864391267299652,6.980859696865082,0.39486328
260,0.2078452855348587,0.1043362095952034,1.1035091,1.1052161,6.8580202460289,6.9591726660728455,0.39487013
270,0.2058710902929306,0.1043648049235344,1.1015064,1.1028211,6.8462730050086975,6.976293623447418,0.39495152
280,0.21559752523899078,0.10363522917032242,1.1119623,1.1134678,6.840189635753632,6.9965468645095825,0.39494437
290,0.19592459499835968,0.10474319010972977,1.0911814,1.0927753,6.830931544303894,7.011606156826019,0.39490128
300,0.1968364417552948,0.09754678606987,1.0992897,1.1006931,6.819585621356964,7.07774943113327,0.3950072
310,0.20126782357692719,0.10764759033918381,1.0936202,1.0951818,6.815078675746918,7.040781855583191,0.39494476
320,0.21184924244880676,0.10211098939180374,1.1097382,1.1113755,6.8092761635780334,7.05107307434082,0.39499262
330,0.2080778330564499,0.09788957238197327,1.1101882,1.1115376,6.796731054782867,7.122011661529541,0.39506805
340,0.20705470442771912,0.10189072042703629,1.105164,1.1063526,6.796581029891968,7.082251787185669,0.3950723
350,0.19620350003242493,0.10248225182294846,1.0937213,1.0949203,6.78215092420578,7.118881702423096,0.3950364
360,0.19774223864078522,0.1000685915350914,1.0976737,1.0990546,6.774071991443634,7.182312905788422,0.3950271
370,0.18817465007305145,0.10497350990772247,1.0832012,1.0846364,6.766469240188599,7.211674213409424,0.39496773
380,0.19717231392860413,0.0953303724527359,1.1018419,1.1031568,6.761451900005341,7.249023139476776,0.39513865
390,0.19688107073307037,0.08649635314941406,1.1103847,1.1114196,6.7483407855033875,7.223800480365753,0.39551133
400,0.1948666274547577,0.10635247826576233,1.0885141,1.0900615,6.746379911899567,7.2748377323150635,0.39500543
410,0.19605962932109833,0.10714339464902878,1.0889162,1.0905032,6.745765447616577,7.30418461561203,0.39501092
420,0.20362097024917603,0.09552252292633057,1.1080985,1.1093296,6.732049405574799,7.322567164897919,0.39518726
430,0.21260978281497955,0.1079547256231308,1.104655,1.1062853,6.738610923290253,7.347800672054291,0.39505237
440,0.2034130096435547,0.09929223358631134,1.1041207,1.1054807,6.717839419841766,7.326016962528229,0.39507803
450,0.19842034578323364,0.09321584552526474,1.1052045,1.106355,6.706740975379944,7.38913094997406,0.3952508
460,0.20656906068325043,0.10041423887014389,1.1061548,1.1074648,6.697403252124786,7.357842028141022,0.39510185
470,0.19843779504299164,0.08999651670455933,1.1084412,1.1095221,6.697397470474243,7.37444269657135,0.39538464
480,0.2170814871788025,0.11909591406583786,1.0979855,1.099869,6.686763942241669,7.363037943840027,0.39533436
490,0.20365624129772186,0.10889969021081924,1.0947566,1.0963641,6.65900731086731,7.349212288856506,0.3950669
500,0.20901650190353394,0.10331841558218002,1.1056981,1.1071773,6.652248680591583,7.339784920215607,0.39506263
510,0.20521296560764313,0.10183648765087128,1.1033765,1.1049303,6.660187304019928,7.366641819477081,0.3950579
520,0.18805040419101715,0.11055988818407059,1.0774904,1.0791227,6.664401054382324,7.2827630043029785,0.39503548
530,0.20159070193767548,0.09106163680553436,1.1105291,1.1116704,6.6627994775772095,7.286159873008728,0.395325
540,0.19475087523460388,0.09212224930524826,1.1026286,1.1038499,6.658666968345642,7.29657644033432,0.3952624
550,0.19785010814666748,0.09631312638521194,1.101537,1.1028085,6.655612826347351,7.287894248962402,0.39517936
560,0.22850912809371948,0.10557025671005249,1.1229389,1.1246023,6.646961808204651,7.351609945297241,0.3951157
570,0.19985216856002808,0.0946640893816948,1.1051881,1.1065589,6.652542293071747,7.35698276758194,0.3951843
580,0.2108575999736786,0.10191719233989716,1.1089404,1.1103561,6.637175917625427,7.349123775959015,0.39510804
590,0.2098717987537384,0.09727896004915237,1.1125928,1.1139104,6.633822441101074,7.431267559528351,0.3951613
