Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
0,0.06367334723472595,0.17167703807353973,0.8919963,0.89199877,0.6930506229400635,0.7136440277099609,0.6194123
10,0.007712974678725004,0.0992959663271904,0.908417,0.9084265,6.9212340116500854,7.03931599855423,0.57464164
20,-0.00034070530091412365,0.015302200801670551,0.9843571,0.98438793,6.903785288333893,6.891401588916779,0.53601164
30,-0.0005831681191921234,-0.0006614051526412368,1.0000782,1.0000783,6.875601708889008,6.783108770847321,0.53046787
40,-0.0008503409335389733,-0.0012866980396211147,1.0004363,1.0004364,6.835253953933716,6.586585760116577,0.5302492
50,-0.0012746477732434869,-0.001972462981939316,1.0006977,1.000698,6.81169730424881,6.196653187274933,0.53000796
60,-0.0021992844995111227,-0.0030286507681012154,1.0008293,1.0008299,6.829613745212555,5.892008423805237,0.52964044
70,-0.004183274693787098,-0.004903195425868034,1.0007199,1.0007223,6.818059742450714,6.124318242073059,0.52899045
80,-0.008125055581331253,-0.008217406459152699,1.0000924,1.0001024,6.76927250623703,6.6956260204315186,0.5278679
90,-0.015176460146903992,-0.013682257384061813,0.9985057,0.99854434,6.745849192142487,6.8739266991615295,0.5260755
100,-0.02723739482462406,-0.022411875426769257,0.99517447,0.9953062,6.71384471654892,6.953152537345886,0.5233831
110,-0.04631223902106285,-0.0352969616651535,0.9889847,0.98937017,6.69208550453186,7.014861047267914,0.51972896
120,-0.0748668760061264,-0.05361812189221382,0.97875124,0.979764,6.656839907169342,7.098436594009399,0.51530915
130,-0.11122544854879379,-0.0772981122136116,0.9660727,0.9682886,6.620108008384705,7.172770857810974,0.51080644
140,-0.1480165719985962,-0.10376853495836258,0.95575196,0.9597512,6.595524072647095,7.273210525512695,0.50738454
150,-0.17140300571918488,-0.12462189793586731,0.9532189,0.9583677,6.573393285274506,7.3473458886146545,0.50591767
160,-0.16686327755451202,-0.1287490874528885,0.9618858,0.9665314,6.536646842956543,7.4617778062820435,0.50566965
170,-0.1508442461490631,-0.12270938605070114,0.9718652,0.9756223,6.519673228263855,7.560069561004639,0.50587183
180,-0.1412336528301239,-0.11529097706079483,0.9740573,0.97724533,6.4886884689331055,7.661277949810028,0.5062405
190,-0.14039871096611023,-0.11255697906017303,0.97215825,0.9752217,6.473361492156982,7.761784851551056,0.5064198
200,-0.1481802612543106,-0.11299831420183182,0.96481806,0.9681014,6.4613236784935,7.888607978820801,0.50633067
210,-0.1521366685628891,-0.1141599640250206,0.96202326,0.96542376,6.4469544887542725,7.973621487617493,0.5061995
220,-0.15272881090641022,-0.11360788345336914,0.9608791,0.9642592,6.448607504367828,8.067981362342834,0.50621146
230,-0.15453974902629852,-0.11397271603345871,0.95943296,0.9627687,6.457654893398285,8.140385866165161,0.5061644
240,-0.15376758575439453,-0.11382170021533966,0.96005404,0.96339655,6.432615876197815,8.180729389190674,0.5061478
250,-0.15295319259166718,-0.11405891180038452,0.9611057,0.9643877,6.4398563504219055,8.238552927970886,0.506085
260,-0.1540975421667099,-0.11513733118772507,0.9610398,0.96429944,6.443023681640625,8.28080815076828,0.50600004
270,-0.15549801290035248,-0.11510849744081497,0.9596105,0.9629176,6.446729898452759,8.303137004375458,0.50597817
280,-0.1562666893005371,-0.11489889025688171,0.95863223,0.96195704,6.433575928211212,8.34155923128128,0.50595963
290,-0.15553109347820282,-0.11438378691673279,0.9588527,0.96209204,6.431395888328552,8.373702704906464,0.5059772
300,-0.15791311860084534,-0.11545738577842712,0.95754427,0.96082646,6.427050828933716,8.403183698654175,0.50587463
310,-0.15931366384029388,-0.11660560965538025,0.95729196,0.96062577,6.417809784412384,8.44944715499878,0.5057665
320,-0.1586412638425827,-0.11463100463151932,0.9559897,0.95912755,6.428447067737579,8.44057434797287,0.5058947
330,-0.1575366109609604,-0.11527416855096817,0.95773757,0.96085465,6.4221121072769165,8.487934172153473,0.50583416
340,-0.15877197682857513,-0.11763428151607513,0.9588623,0.96198,6.431591808795929,8.507519602775574,0.50562125
350,-0.1545974761247635,-0.11381886154413223,0.95922136,0.96212864,6.412183225154877,8.473811745643616,0.5058849
360,-0.1617092788219452,-0.11879726499319077,0.957088,0.9603567,6.430502891540527,8.520609676837921,0.5054978
370,-0.1628568321466446,-0.11485094577074051,0.9519941,0.95507383,6.413159191608429,8.557873368263245,0.5057489
380,-0.16341839730739594,-0.11706424504518509,0.9536458,0.95668215,6.437572419643402,8.526701807975769,0.5055715
390,-0.15955564379692078,-0.11762156337499619,0.9580659,0.9610727,6.428316950798035,8.49657142162323,0.5054835
400,-0.15939733386039734,-0.11614980548620224,0.9567525,0.95961744,6.408837795257568,8.617951810359955,0.50557876
410,-0.1596653014421463,-0.11795695871114731,0.95829165,0.9612523,6.408271849155426,8.547585666179657,0.50543225
420,-0.1598065197467804,-0.11736319214105606,0.95755666,0.9604185,6.414756894111633,8.590873062610626,0.5054614
430,-0.1645212024450302,-0.12114254385232925,0.95662135,0.9595681,6.420172810554504,8.609087526798248,0.5051389
440,-0.1605040729045868,-0.11735247075557709,0.9568484,0.95965594,6.403002679347992,8.593023777008057,0.50538695
450,-0.16386625170707703,-0.11998092383146286,0.9561147,0.95895875,6.411848425865173,8.606256067752838,0.5051653
460,-0.163930743932724,-0.1209067553281784,0.956976,0.95982385,6.405932545661926,8.632923424243927,0.5050627
470,-0.16119743883609772,-0.11884404718875885,0.9576466,0.9603848,6.396636426448822,8.657252192497253,0.50516754
480,-0.16513659060001373,-0.11991280317306519,0.95477617,0.95751566,6.395843267440796,8.648451149463654,0.50505465
490,-0.1605866551399231,-0.11724250763654709,0.95665586,0.9592822,6.394989430904388,8.702735364437103,0.5052211
500,-0.1639220416545868,-0.11922565847635269,0.9553036,0.95790327,6.405243098735809,8.643803536891937,0.5050283
510,-0.1670958548784256,-0.12013310939073563,0.95303726,0.9556633,6.409494996070862,8.653935074806213,0.5049183
520,-0.16798727214336395,-0.12143035233020782,0.9534431,0.9560761,6.399717926979065,8.645774126052856,0.5047851
530,-0.1591961830854416,-0.1143593043088913,0.9551631,0.95748323,6.397147536277771,8.70699542760849,0.5053109
540,-0.1650766283273697,-0.1205086037516594,0.955432,0.9578389,6.384444355964661,8.678248763084412,0.5047522
550,-0.15699432790279388,-0.11820868402719498,0.96121436,0.9633936,6.383917927742004,8.69514548778534,0.5048892
560,-0.1663043200969696,-0.11993993818759918,0.95363563,0.95608264,6.374643385410309,8.718054175376892,0.50469655
570,-0.16378521919250488,-0.11647377908229828,0.9526886,0.9549522,6.39046984910965,8.666382551193237,0.5049502
580,-0.16349057853221893,-0.11631029099225998,0.9528197,0.95508045,6.388566732406616,8.733642160892487,0.5049109
590,-0.16006043553352356,-0.11764675378799438,0.95758635,0.9596564,6.377016067504883,8.69797819852829,0.50475925
600,-0.1580161452293396,-0.11450884491205215,0.9564927,0.95846,6.356077671051025,8.673073530197144,0.50498086
610,-0.15958616137504578,-0.11416307091712952,0.9545769,0.95658773,6.358831346035004,8.71828442811966,0.5049797
620,-0.16273722052574158,-0.11382387578487396,0.95108664,0.9531176,6.368405282497406,8.717248678207397,0.50496
630,-0.1600150614976883,-0.1123192086815834,0.9523041,0.9542148,6.358081519603729,8.768233299255371,0.5050694
640,-0.15630678832530975,-0.10820820182561874,0.9519014,0.95372164,6.348143517971039,8.750050961971283,0.505491
650,-0.1507466584444046,-0.1069561317563057,0.9562095,0.95775205,6.341780662536621,8.804374933242798,0.5055602
660,-0.1530107855796814,-0.10983970761299133,0.95682895,0.9583869,6.340190410614014,8.776481091976166,0.50517553
670,-0.16322629153728485,-0.10928506404161453,0.9460587,0.9478395,6.337701618671417,8.825072824954987,0.5052091
680,-0.1604844331741333,-0.10739748179912567,0.94691306,0.9486053,6.326205849647522,8.84624046087265,0.50541663
690,-0.1549028903245926,-0.10612200200557709,0.95121914,0.9526736,6.318779766559601,8.867883682250977,0.5054977
700,-0.1587422639131546,-0.10883660614490509,0.95009434,0.9516662,6.335098683834076,8.890745222568512,0.5051992
710,-0.16388477385044098,-0.11222472041845322,0.94833994,0.9500811,6.331908464431763,8.862482607364655,0.5049088
720,-0.15701793134212494,-0.10947469621896744,0.9524568,0.9539753,6.339317619800568,8.917992949485779,0.50517637
730,-0.16017957031726837,-0.1074785515666008,0.947299,0.94894725,6.324772298336029,8.915106892585754,0.50544
740,-0.1577696055173874,-0.10549138486385345,0.9477218,0.9491917,6.308350086212158,8.932767152786255,0.50560176
750,-0.1587945967912674,-0.10805913805961609,0.9492645,0.95101774,6.309969425201416,8.91189444065094,0.50543076
760,-0.16008660197257996,-0.11398757249116898,0.953901,0.95551336,6.315657198429108,9.001513838768005,0.5047622
770,-0.16624006628990173,-0.1156177669763565,0.9493777,0.95111656,6.296640574932098,8.993596911430359,0.5046135
780,-0.16984298825263977,-0.11156893521547318,0.94172597,0.9435787,6.307693779468536,9.041033864021301,0.505041
790,-0.15656831860542297,-0.10726821422576904,0.9506998,0.9521775,6.32496565580368,8.977130770683289,0.505468
