Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
0,0.014961881563067436,-0.001059746602550149,1.0160216,1.0160216,0.698552131652832,0.594659149646759,0.41160953
10,0.06243790313601494,-0.00047454627929255366,1.0629125,1.0629126,6.972920179367065,6.028644680976868,0.41115075
20,0.11010009795427322,0.013165516778826714,1.0969346,1.0969368,6.953708529472351,6.156837046146393,0.40807468
30,0.15526892244815826,0.10198739916086197,1.0532815,1.0532902,6.937951326370239,6.229099750518799,0.39675972
40,0.17712581157684326,0.16261744499206543,1.0145084,1.0145556,6.92507141828537,6.252133250236511,0.39804813
50,0.15702736377716064,0.11942879855632782,1.0375986,1.0376424,6.913742780685425,6.264764070510864,0.39615488
60,0.15149690210819244,0.12338849157094955,1.0281084,1.0282409,6.901603281497955,6.429525971412659,0.39580256
70,0.14195749163627625,0.12053673714399338,1.0214207,1.0216782,6.889991641044617,6.680937051773071,0.39523298
80,0.1398589015007019,0.11823531240224838,1.0216236,1.0221477,6.890438139438629,6.765202820301056,0.39464825
90,0.12690407037734985,0.10703583061695099,1.0198683,1.020664,6.896859765052795,6.888508558273315,0.394206
100,0.13160012662410736,0.0934259369969368,1.0381742,1.0392287,6.912077367305756,6.980075001716614,0.39402473
110,0.12060388177633286,0.09827104955911636,1.0223328,1.0238545,6.91653835773468,7.04452657699585,0.39366603
120,0.13157841563224792,0.09607909619808197,1.0354993,1.0374516,6.914462387561798,7.0373165011405945,0.3935428
130,0.11670523136854172,0.09332051128149033,1.0233847,1.0252237,6.911647439002991,6.990749657154083,0.39376298
140,0.12293313443660736,0.08748244494199753,1.0354507,1.0371554,6.907867193222046,6.968711256980896,0.3941378
150,0.12326207011938095,0.08386721462011337,1.0393949,1.040959,6.901937365531921,6.920619368553162,0.3945651
160,0.11915480345487595,0.09302938729524612,1.0261254,1.0276301,6.889883637428284,6.870782196521759,0.3942283
170,0.127545565366745,0.09840437769889832,1.0291412,1.0309106,6.883029401302338,6.888505518436432,0.39412495
180,0.1155468001961708,0.09293653070926666,1.0226103,1.024244,6.874091327190399,6.885855674743652,0.39430872
190,0.12609559297561646,0.08499802649021149,1.0410975,1.0426863,6.862801671028137,6.927014946937561,0.39452288
200,0.11752121150493622,0.0832667276263237,1.0342544,1.0355451,6.855998516082764,6.9884819984436035,0.39469466
210,0.12082719802856445,0.09456389397382736,1.0262634,1.0274905,6.858244895935059,7.038779616355896,0.3941747
220,0.12521353363990784,0.09502623975276947,1.0301872,1.0315022,6.846834182739258,7.070126235485077,0.3940474
230,0.1324143409729004,0.09886887669563293,1.0335455,1.0348203,6.84748774766922,7.110932409763336,0.3939973
240,0.12489680200815201,0.10081108659505844,1.0240858,1.0251962,6.833961844444275,7.118953585624695,0.39413434
250,0.12351267784833908,0.09771404415369034,1.0257987,1.0267519,6.82728898525238,7.126789152622223,0.3943662
260,0.13399638235569,0.09705501794815063,1.0369414,1.0379521,6.817825973033905,7.155053436756134,0.3942891
270,0.12263355404138565,0.09717854112386703,1.025455,1.0264027,6.81745982170105,7.154608428478241,0.39416376
280,0.11394134908914566,0.10276947170495987,1.0111718,1.0120547,6.798721015453339,7.173350989818573,0.39408165
290,0.12163850665092468,0.10875532031059265,1.0128832,1.013895,6.799104750156403,7.172379493713379,0.393966
