Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
0,-0.0007953385356813669,-0.0005795560427941382,0.99978423,0.99978423,0.692952036857605,0.6996151804924011,0.5307068
10,-0.0013285611057654023,-0.0011359031777828932,0.99980736,0.9998074,6.923108398914337,6.934885501861572,0.5305087
20,-0.0019569317810237408,-0.0018393240170553327,0.9998824,0.99988246,6.91081440448761,6.933578848838806,0.53025895
30,-0.002927899593487382,-0.002834073966369033,0.9999062,0.9999062,6.892898082733154,6.893823266029358,0.52990633
40,-0.004796308930963278,-0.00472148647531867,0.9999252,0.9999254,6.869250297546387,6.701106309890747,0.52924204
50,-0.008880384266376495,-0.008513197302818298,0.99963284,0.9996346,6.863848984241486,6.371209025382996,0.5279304
60,-0.017620638012886047,-0.016424424946308136,0.9988038,0.9988173,6.87451845407486,6.246793329715729,0.5253033
70,-0.03505725413560867,-0.03214634954929352,0.997089,0.99717474,6.857110142707825,6.580330312252045,0.5205286
80,-0.06716595590114594,-0.060518957674503326,0.993353,0.9937974,6.845683455467224,6.98804372549057,0.51349664
90,-0.11743062734603882,-0.10441853851079941,0.9869879,0.9886462,6.8348312973976135,7.017737090587616,0.5065337
100,-0.16470499336719513,-0.14281879365444183,0.9781137,0.98181516,6.825804054737091,7.13347452878952,0.5044817
110,-0.1658555120229721,-0.13545706868171692,0.9696016,0.97335625,6.806391775608063,7.195302724838257,0.5045896
120,-0.15209247171878815,-0.11676951497793198,0.96467704,0.9677839,6.7845112681388855,7.231840491294861,0.50539654
130,-0.14611077308654785,-0.11087106168270111,0.9647603,0.96763545,6.748774468898773,7.273545145988464,0.505723
140,-0.1517190784215927,-0.11483552306890488,0.96311647,0.966177,6.721054375171661,7.319056928157806,0.50526214
150,-0.1549561619758606,-0.11574265360832214,0.9607865,0.9638326,6.6880157589912415,7.38098418712616,0.50502187
160,-0.15457683801651,-0.11297974735498428,0.9584029,0.96123594,6.657890021800995,7.445309579372406,0.5050962
170,-0.15855295956134796,-0.11288788914680481,0.9543349,0.9571554,6.623603165149689,7.548952758312225,0.50492525
180,-0.16176171600818634,-0.11443087458610535,0.95266914,0.9554448,6.5891066789627075,7.646628022193909,0.5046672
