Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
0,0.07505245506763458,0.17159025371074677,0.90346223,0.90346426,0.6930729150772095,0.7134501934051514,0.39730725
10,0.13819219172000885,0.11379184573888779,1.0244004,1.0244027,6.923664331436157,7.027404963970184,0.3946085
20,0.2029726505279541,0.1109604611992836,1.0920122,1.0920203,6.9114662408828735,6.873622536659241,0.3945708
30,0.23981064558029175,0.13152457773685455,1.108286,1.108322,6.894631385803223,6.756651043891907,0.39455083
40,0.2263748198747635,0.12687677145004272,1.099498,1.0995663,6.876906394958496,6.556170165538788,0.39415872
50,0.20284220576286316,0.1273508369922638,1.0754914,1.0756725,6.883440554141998,6.279058218002319,0.39351726
60,0.19930212199687958,0.12359966337680817,1.0757024,1.0763949,6.8925201296806335,6.292626142501831,0.39244434
70,0.19569380581378937,0.10328326374292374,1.0924106,1.0938393,6.893791913986206,6.7190117835998535,0.39146438
80,0.18910595774650574,0.09858015179634094,1.0905257,1.0926577,6.896761178970337,7.052019417285919,0.39143878
90,0.19008751213550568,0.10073404014110565,1.0893534,1.0914941,6.908335864543915,7.072418510913849,0.39126128
100,0.17668560147285461,0.1053314134478569,1.0713542,1.0735033,6.907836377620697,7.1039679646492,0.39125112
110,0.1907760202884674,0.1183457225561142,1.0724303,1.074796,6.908684074878693,7.119951844215393,0.39145952
120,0.1810508519411087,0.10746448487043381,1.0735863,1.0756251,6.904094338417053,7.082287907600403,0.39122438
130,0.18958862125873566,0.09895770251750946,1.0906309,1.0924892,6.90045166015625,7.077252924442291,0.39150295
140,0.1891702562570572,0.11687059700489044,1.0722997,1.074418,6.895838618278503,7.081028342247009,0.3915543
150,0.18474650382995605,0.1282741129398346,1.0564724,1.0588132,6.883701741695404,7.0469731092453,0.39193982
160,0.19323372840881348,0.11558552831411362,1.0776482,1.0798179,6.880237877368927,7.0302557945251465,0.39150596
170,0.17461371421813965,0.12282808870077133,1.0517856,1.053643,6.875820457935333,7.038008451461792,0.39170307
180,0.19697561860084534,0.1321091502904892,1.0648664,1.066868,6.869990050792694,7.03378438949585,0.39211997
190,0.18051211535930634,0.13301309943199158,1.047499,1.0497597,6.854822218418121,7.043858289718628,0.39226934
200,0.18661315739154816,0.13507899641990662,1.0515342,1.0534577,6.857285976409912,7.076658368110657,0.39234185
