Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
0,0.05431259050965309,-0.0013392784167081118,1.0556519,1.0556519,0.6952614784240723,0.6299805641174316,0.41071647
10,0.11131079494953156,-0.000657666998449713,1.1119685,1.1119694,6.9427459836006165,6.386114656925201,0.4104668
20,0.1716725081205368,0.005857241805642843,1.1658152,1.1658238,6.927347779273987,6.519916117191315,0.40882885
30,0.2243877649307251,0.09558609127998352,1.1288017,1.1288397,6.9136486649513245,6.578799664974213,0.39676112
40,0.23035971820354462,0.16445106267929077,1.0659087,1.0660189,6.902066588401794,6.535256862640381,0.39841136
50,0.201349139213562,0.1374397873878479,1.0639094,1.0640105,6.890897691249847,6.432685315608978,0.39648545
60,0.1951652616262436,0.11619032174348831,1.078975,1.0791094,6.879903674125671,6.455780446529388,0.395792
70,0.20117293298244476,0.1320580542087555,1.0691149,1.0695173,6.87411504983902,6.740136682987213,0.3955499
80,0.1819499433040619,0.12060441076755524,1.0613456,1.0619097,6.882607519626617,6.892505168914795,0.39468795
90,0.18361081182956696,0.1152384951710701,1.0683722,1.0693048,6.900899410247803,7.021353483200073,0.39407653
100,0.1653033345937729,0.11879543960094452,1.0465078,1.0477093,6.918611109256744,7.114143371582031,0.39365762
110,0.17187915742397308,0.11528538167476654,1.0565938,1.058502,6.934553742408752,7.1815579533576965,0.3932271
120,0.17378245294094086,0.10519500076770782,1.0685874,1.0705794,6.931376695632935,7.115761697292328,0.3931005
130,0.1676619052886963,0.1007467657327652,1.0669152,1.0688103,6.929084300994873,7.07885879278183,0.39334506
140,0.17601430416107178,0.10553398728370667,1.0704803,1.0730135,6.930179536342621,7.026592433452606,0.39317337
150,0.16823075711727142,0.12333691865205765,1.0448939,1.0476507,6.923632740974426,6.981675446033478,0.3934058
160,0.1754828244447708,0.10676158964633942,1.0687212,1.0710394,6.919422507286072,6.980889678001404,0.393495
170,0.16583473980426788,0.10780731588602066,1.0580274,1.0604554,6.914991974830627,6.97715836763382,0.39344576
180,0.16191035509109497,0.10645808279514313,1.0554522,1.0577041,6.90978729724884,6.981046676635742,0.39345822
190,0.17384006083011627,0.132396399974823,1.0414437,1.044408,6.906044185161591,6.947234869003296,0.39394638
200,0.16030274331569672,0.11963444203138351,1.0406682,1.0431601,6.9014628529548645,6.973177790641785,0.39350754
210,0.1668250560760498,0.10680810362100601,1.060017,1.062208,6.893482267856598,6.982095777988434,0.39356005
